user_id,username,age,subscription,region,city,product_category,sale_amount,price,email,transaction_date,raw_timestamp,status,store_id
186,Pooja50,37,Basic,North,Bangalore,Clothing,214.28,908.01,pooja50@mail.com,2024-12-19,2024-01-14 00:00:00,Pending,ST007
332,Riya26,46,Basic,East,Ahmedabad,Books,1072.28,414.06,riya26@mail.com,2024-10-21,2024-02-15 00:00:00,Active,ST014
668,Aadhya38,53,Basic,South,Mumbai,Electronics,679.23,549.46,,2024-07-09,2024-03-15 00:00:00,Pending,ST004
734,Arjun52,59,Premium,North,Delhi,Furniture,1801.79,932.61,arjun52@mail.com,2024-06-30,2024-08-17 00:00:00,,ST015
389,Amit10,32,Premium,South,Kolkata,Furniture,553.57,283.34,,2024-04-12,2024-11-08 00:00:00,,ST006
410,Priya81,19,Basic,North,Ahmedabad,Electronics,1518.13,926.5,priya81@mail.com,2024-12-16,2024-02-11 00:00:00,Pending,ST002
388,Sneha24,22,Premium,North,Chennai,Groceries,197.64,1492.97,sneha24@mail.com,2024-12-07,2024-06-14 00:00:00,Pending,ST006
535,Manish26,43,Premium,South,Jaipur,Furniture,785.31,1266.8,manish26@mail.com,2024-02-13,2024-05-31 00:00:00,,ST017
391,Arjun84,55,Premium,West,Indore,Groceries,1415.11,870.47,arjun84@mail.com,2024-09-08,2024-09-01 00:00:00,,ST013
829,Sunita46,60,Premium,East,Bangalore,Clothing,246.75,1417.85,,2024-06-27,2024-02-05 00:00:00,Pending,ST011
353,Sunita12,18,Premium,South,Bangalore,Clothing,1241.63,900.55,sunita12@mail.com,2024-08-21,2024-10-23 00:00:00,Pending,ST002
194,Ananya32,41,Basic,North,Delhi,Books,1028.98,285.43,ananya32@mail.com,2024-07-24,2024-02-05 00:00:00,,ST010
236,Saanvi55,45,Basic,West,Mumbai,Books,777.55,,saanvi55@mail.com,2024-04-07,2024-01-10 00:00:00,Active,ST008
611,Priya7,39,Basic,North,Surat,Toys,482.46,110.8,priya7@mail.com,2024-02-26,2024-05-17 00:00:00,Pending,ST009
831,Myra96,62,Premium,South,Mumbai,Groceries,437.34,893.52,myra96@mail.com,2024-09-16,2024-10-23 00:00:00,Active,ST006
56,Krishna15,44,Premium,East,Hyderabad,Toys,1425.55,734.1,krishna15@mail.com,2024-03-15,2024-07-15 00:00:00,Inactive,ST020
669,Aarav41,59,Premium,North,Jaipur,Groceries,677.04,118.03,aarav41@mail.com,2024-04-21,2024-02-22 00:00:00,Pending,ST020
97,Navya68,41,Premium,East,Lucknow,Clothing,151.75,569.39,navya68@mail.com,2024-09-21,2024-03-04 00:00:00,Pending,ST003
142,Arjun36,27,Premium,West,Indore,Groceries,1875.66,376.19,,2024-08-16,2024-11-02 00:00:00,Active,ST008
696,Saanvi86,15,Basic,South,Mumbai,Electronics,1668.29,513.56,saanvi86@mail.com,2024-09-03,2024-12-19 00:00:00,Pending,ST002
843,Raj44,63,Basic,West,Pune,Groceries,1931.27,356.15,raj44@mail.com,2024-10-08,2024-12-30 00:00:00,Pending,ST005
541,Kiara17,34,Premium,South,Indore,Sports,489.71,1133.89,kiara17@mail.com,2024-06-02,2024-06-15 00:00:00,Active,ST019
568,Sunita25,42,Premium,South,Chennai,Toys,1936.98,586.53,sunita25@mail.com,2024-02-15,2024-02-25 00:00:00,Pending,ST005
121,Riya37,19,Basic,South,Ahmedabad,Furniture,1265.32,210.42,riya37@mail.com,2024-06-22,2024-10-12 00:00:00,Pending,ST005
597,Vihaan7,25,Basic,South,Bangalore,Furniture,1371.73,836.47,vihaan7@mail.com,2024-10-30,2024-03-06 00:00:00,Pending,ST001
504,Krishna51,36,Premium,South,Surat,Furniture,1738.61,866.55,krishna51@mail.com,2024-10-14,2024-11-26 00:00:00,Active,ST018
63,Arjun30,44,Basic,South,Chennai,Toys,,1353.79,arjun30@mail.com,2024-08-14,2024-06-25 00:00:00,Pending,ST014
757,Arjun97,15,Premium,West,Bangalore,Clothing,1945.24,,arjun97@mail.com,2024-09-25,2024-09-06 00:00:00,Inactive,ST018
443,Riya21,47,Premium,South,Chennai,Groceries,786.71,1154.38,riya21@mail.com,2024-10-29,2024-01-24 00:00:00,Inactive,ST012
415,Diya54,43,Premium,North,Jaipur,Electronics,,1255.72,diya54@mail.com,2024-10-23,2024-06-24 00:00:00,Pending,ST016
4,Vivaan85,29,Basic,West,Jaipur,Sports,592.05,559.95,vivaan85@mail.com,2024-05-16,2024-12-25 00:00:00,Active,ST020
59,Raj84,24,Basic,West,Bangalore,Books,697.39,1270.66,raj84@mail.com,2024-01-08,2024-03-14 00:00:00,,ST005
224,Ishaan63,59,Premium,East,Bangalore,Furniture,914.07,418.74,ishaan63@mail.com,2024-04-06,2024-08-14 00:00:00,Inactive,ST014
614,Karan36,28,Basic,West,Delhi,Clothing,1223.58,1453.13,karan36@mail.com,2024-04-08,2024-12-26 00:00:00,,ST004
102,Raj86,20,Basic,West,Ahmedabad,Books,1977.25,597.87,raj86@mail.com,2024-07-10,2024-05-09 00:00:00,Active,ST012
718,Diya53,60,Basic,North,Delhi,Clothing,1690.78,471.31,diya53@mail.com,2024-03-13,2024-01-19 00:00:00,Inactive,ST015
222,Aadhya20,24,Premium,West,Lucknow,Sports,607.88,528.93,aadhya20@mail.com,2024-09-05,2024-10-19 00:00:00,,ST002
456,Vikram40,16,Premium,West,Surat,Sports,543.32,965.64,vikram40@mail.com,2024-12-16,2024-03-03 00:00:00,Inactive,ST015
5,Karan22,49,Premium,East,Hyderabad,Groceries,1854.51,345.03,karan22@mail.com,2024-01-29,2024-04-27 00:00:00,Active,ST011
53,Anika45,41,Basic,North,Indore,Electronics,693.12,446.56,anika45@mail.com,2024-10-08,2024-01-19 00:00:00,,ST003
18,,60,Basic,East,Chennai,Groceries,1308.73,1394.95,reyansh86@mail.com,2024-11-14,2024-10-15 00:00:00,Active,ST003
626,Navya54,24,Premium,East,Mumbai,Clothing,337.38,354.31,navya54@mail.com,2024-02-27,2024-09-08 00:00:00,Inactive,ST004
606,Sneha35,21,Basic,South,Bangalore,Clothing,896.22,1308.36,sneha35@mail.com,2024-01-21,2024-03-09 00:00:00,,ST014
307,Priya70,32,Basic,East,Surat,Books,1215.29,961.06,priya70@mail.com,2024-11-23,2024-09-30 00:00:00,Pending,ST012
661,Sai31,56,Premium,North,Jaipur,Books,1466.31,579.6,sai31@mail.com,2024-02-12,2024-03-14 00:00:00,Active,ST019
156,Sunita10,34,Premium,East,Lucknow,Sports,1370.22,588.09,sunita10@mail.com,2024-12-18,2024-02-10 00:00:00,Pending,ST002
819,Sunita39,38,Premium,North,Pune,Toys,1503.17,649.44,sunita39@mail.com,2024-07-25,2024-01-29 00:00:00,,ST012
675,Neha22,23,Basic,West,Bangalore,Furniture,1518.42,1449.44,neha22@mail.com,2024-03-03,2024-09-24 00:00:00,Inactive,ST019
249,Krishna71,56,Basic,South,Jaipur,Electronics,1612.46,1287.75,krishna71@mail.com,2024-09-11,2024-11-30 00:00:00,Active,ST004
250,Saanvi53,17,Premium,West,Lucknow,Books,1785.72,988.8,saanvi53@mail.com,2024-01-28,2024-04-24 00:00:00,,ST011
359,Sneha5,56,Premium,South,Bangalore,Toys,1737.19,704.46,sneha5@mail.com,2024-01-29,2024-09-23 00:00:00,Pending,ST019
772,Vihaan12,26,Premium,East,Pune,Books,89.21,35.45,vihaan12@mail.com,2024-05-06,2024-06-06 00:00:00,Inactive,ST005
431,Neha39,16,Premium,East,Bangalore,Sports,1391.69,330.56,neha39@mail.com,2024-02-27,2024-02-09 00:00:00,Active,ST016
442,Myra5,17,Premium,North,Surat,Clothing,312.25,741.43,myra5@mail.com,2024-12-03,2024-10-10 00:00:00,,ST016
246,Raj57,26,Basic,North,Lucknow,Electronics,1765.9,1339.81,raj57@mail.com,2024-07-29,2024-08-13 00:00:00,Active,ST003
843,Raj44,63,Basic,West,Pune,Groceries,1931.27,356.15,raj44@mail.com,2024-10-08,2024-12-30 00:00:00,Pending,ST005
31,Sneha90,48,Basic,West,Ahmedabad,Clothing,286.65,707.67,sneha90@mail.com,2024-06-11,2024-08-14 00:00:00,,ST018
282,Pooja88,36,Basic,West,Jaipur,Groceries,261.71,1292.2,pooja88@mail.com,2024-03-17,2024-11-06 00:00:00,Active,ST006
673,Anika83,22,Basic,West,Mumbai,Clothing,,,anika83@mail.com,2024-12-18,2024-08-11 00:00:00,Inactive,ST006
188,Sunita41,23,Basic,South,Pune,Books,1537.32,1160.14,,2024-05-14,2024-04-20 00:00:00,Active,ST002
118,Krishna60,22,Basic,South,Jaipur,Clothing,615.91,930.76,krishna60@mail.com,2024-03-22,2024-06-16 00:00:00,Pending,ST007
74,Raj4,23,Premium,North,Jaipur,Books,389.78,1117.74,raj4@mail.com,2024-08-31,2024-08-17 00:00:00,Pending,ST017
117,Myra54,45,Basic,East,Pune,Books,1729.9,1482.27,myra54@mail.com,2024-07-08,2024-09-20 00:00:00,Active,ST011
581,Priya59,35,Premium,North,Jaipur,Groceries,337.48,1125.65,priya59@mail.com,2024-01-18,2024-11-02 00:00:00,Pending,ST010
663,,46,Premium,East,Indore,Groceries,661.49,1216.65,aadhya10@mail.com,2024-04-01,2024-12-03 00:00:00,Active,ST004
292,Aarav34,26,Basic,West,Ahmedabad,Electronics,712.93,779.66,aarav34@mail.com,2024-10-21,2024-05-08 00:00:00,,ST013
28,Raj49,58,Premium,North,Kolkata,Books,642.56,1182.92,raj49@mail.com,2024-08-14,2024-08-14 00:00:00,Inactive,ST017
382,Sai76,62,Premium,South,Pune,Sports,1575.93,287.6,sai76@mail.com,2024-02-13,2024-03-15 00:00:00,Inactive,ST016
308,Anika70,29,Premium,South,Chennai,Furniture,353.65,,anika70@mail.com,2024-03-10,2024-06-25 00:00:00,Pending,ST016
626,Navya54,24,Premium,East,Mumbai,Clothing,337.38,354.31,navya54@mail.com,2024-02-27,2024-09-08 00:00:00,Inactive,ST004
593,Ira71,28,Basic,North,Bangalore,Toys,195.0,585.04,ira71@mail.com,2024-02-12,2024-05-10 00:00:00,,ST005
201,Saanvi58,50,Premium,West,Hyderabad,Electronics,322.6,,saanvi58@mail.com,2024-03-07,2024-04-11 00:00:00,,ST012
569,Ishaan96,28,Basic,North,Mumbai,Clothing,53.08,1050.55,ishaan96@mail.com,2024-08-08,2024-03-28 00:00:00,Inactive,ST012
386,Ananya87,59,Premium,North,Ahmedabad,Electronics,1671.79,,ananya87@mail.com,2024-08-16,2024-06-28 00:00:00,Inactive,ST010
776,Sunita15,48,Premium,South,Bangalore,Groceries,775.95,890.82,,2024-11-18,2024-07-02 00:00:00,Active,ST006
659,Pooja23,40,Basic,East,Kolkata,Clothing,1612.29,954.53,pooja23@mail.com,2024-11-17,2024-05-13 00:00:00,Inactive,ST011
356,Priya41,31,Basic,East,Lucknow,Books,1471.91,1215.81,priya41@mail.com,2024-05-28,2024-04-09 00:00:00,Active,ST004
793,Aarav54,57,Premium,North,Chennai,Groceries,1953.0,347.56,,2024-02-02,2024-11-09 00:00:00,Pending,ST020
724,Priya23,43,Basic,West,Hyderabad,Electronics,1933.48,1269.6,priya23@mail.com,2024-02-10,2024-05-21 00:00:00,Pending,ST003
315,Navya16,31,Basic,North,Jaipur,Furniture,1734.13,187.13,navya16@mail.com,2024-03-26,2024-05-21 00:00:00,Active,ST013
745,Vihaan23,44,Basic,West,Pune,Toys,299.71,1263.38,vihaan23@mail.com,2024-12-17,2024-04-30 00:00:00,Active,ST010
281,Saanvi77,51,Premium,North,Delhi,Clothing,1985.91,272.44,saanvi77@mail.com,2024-10-25,2024-04-03 00:00:00,Pending,ST006
122,Reyansh78,47,Basic,West,Mumbai,Electronics,699.43,696.34,reyansh78@mail.com,2024-06-16,2024-11-09 00:00:00,Pending,ST006
755,Ira61,48,Premium,West,Hyderabad,Furniture,1494.0,74.03,ira61@mail.com,2024-01-03,2024-05-17 00:00:00,Inactive,ST018
354,Aditya99,34,Basic,North,Kolkata,Sports,883.28,453.39,aditya99@mail.com,2024-05-20,2024-06-17 00:00:00,,ST017
642,Kiara81,46,Premium,West,Bangalore,Sports,1116.92,1176.54,kiara81@mail.com,2024-06-09,2024-03-27 00:00:00,Pending,ST006
208,Anika5,20,Premium,East,Lucknow,Clothing,,510.97,anika5@mail.com,2024-06-23,2024-03-31 00:00:00,Pending,ST002
380,Myra66,45,Basic,South,Pune,Sports,376.64,904.5,myra66@mail.com,2024-05-13,2024-02-01 00:00:00,,ST019
720,Aarav49,39,Basic,West,Jaipur,Clothing,1336.86,997.4,,2024-01-14,2024-11-07 00:00:00,Pending,ST009
413,Navya16,45,Basic,South,Lucknow,Furniture,1893.46,1412.5,,2024-08-22,2024-02-14 00:00:00,Active,ST013
790,Kiara59,17,Premium,North,Pune,Electronics,1954.84,1325.41,kiara59@mail.com,2024-02-10,2024-06-21 00:00:00,Pending,ST014
24,Sai90,21,Basic,West,Hyderabad,Clothing,1840.98,1234.39,sai90@mail.com,2024-12-03,2024-04-08 00:00:00,,ST011
341,,24,Premium,North,Delhi,Books,1452.91,1262.49,sunita99@mail.com,2024-06-12,2024-07-30 00:00:00,,ST010
692,Neha35,24,Premium,South,Lucknow,Electronics,112.67,388.12,neha35@mail.com,2024-07-23,2024-02-20 00:00:00,Pending,ST010
636,Pooja28,40,Premium,East,Kolkata,Clothing,1953.18,134.27,pooja28@mail.com,2024-11-30,2024-11-24 00:00:00,,ST013
155,Reyansh89,51,Basic,North,Mumbai,Electronics,596.73,994.0,reyansh89@mail.com,2024-01-09,2024-04-16 00:00:00,Inactive,ST013
494,Vikram36,48,Premium,South,Hyderabad,Toys,1111.63,985.01,vikram36@mail.com,2024-11-28,2024-07-26 00:00:00,Inactive,ST010
554,Manish13,57,Premium,East,Mumbai,Groceries,1640.47,947.64,manish13@mail.com,2024-07-21,2024-08-07 00:00:00,Active,ST008
725,Myra24,31,Basic,North,Hyderabad,Clothing,390.27,990.85,myra24@mail.com,2024-04-04,2024-12-16 00:00:00,,ST019
729,Saanvi75,17,Premium,South,Indore,Electronics,1919.32,856.8,saanvi75@mail.com,2024-08-02,2024-10-02 00:00:00,Active,ST017
784,Aadhya12,36,Basic,East,Kolkata,Clothing,804.29,71.54,aadhya12@mail.com,2024-03-24,2024-07-22 00:00:00,Active,ST015
323,Ishaan68,17,Premium,North,Delhi,Clothing,239.38,806.86,ishaan68@mail.com,2024-05-07,2024-10-18 00:00:00,Inactive,ST018
771,Ira26,59,Basic,East,Indore,Toys,1885.13,849.63,ira26@mail.com,2024-12-22,2024-02-14 00:00:00,,ST003
599,Sai57,37,Basic,North,Chennai,Groceries,1451.01,358.57,sai57@mail.com,2024-06-05,2024-07-27 00:00:00,Pending,ST003
583,Priya63,61,Basic,North,Indore,Sports,92.05,645.21,priya63@mail.com,2024-07-19,2024-07-19 00:00:00,Active,ST017
566,Ishaan99,63,Basic,South,Indore,Toys,162.52,647.58,ishaan99@mail.com,2024-07-04,2024-11-19 00:00:00,Active,ST005
263,Diya38,28,Basic,West,Delhi,Toys,518.68,1379.54,diya38@mail.com,2024-06-13,2024-07-14 00:00:00,Active,ST013
458,Priya11,64,Basic,South,Surat,Groceries,698.81,1379.45,priya11@mail.com,2024-05-13,2024-09-16 00:00:00,Active,ST012
83,Raj55,46,Basic,South,Chennai,Clothing,271.94,439.2,raj55@mail.com,2024-12-07,2024-06-06 00:00:00,Active,ST008
564,,44,Basic,South,Ahmedabad,Books,699.81,309.66,myra40@mail.com,2024-09-13,2024-07-10 00:00:00,,ST013
408,Navya51,45,Premium,South,Hyderabad,Clothing,1518.5,621.79,navya51@mail.com,2024-05-02,2024-11-27 00:00:00,Active,ST001
453,Ananya78,34,Premium,South,Pune,Toys,226.1,1091.87,ananya78@mail.com,2024-09-13,2024-03-02 00:00:00,Pending,ST016
465,Neha50,60,Basic,North,Delhi,Electronics,151.62,716.98,neha50@mail.com,2024-12-09,2024-11-02 00:00:00,Active,ST001
699,Rohan52,45,Premium,East,Ahmedabad,Furniture,1378.57,933.39,rohan52@mail.com,2024-04-04,2024-03-13 00:00:00,Inactive,ST006
548,Neha6,30,Premium,North,Indore,Books,1836.78,1089.17,neha6@mail.com,2024-10-10,2024-03-03 00:00:00,Pending,ST003
39,Aarav40,51,Basic,South,Surat,Clothing,1396.7,170.81,aarav40@mail.com,2024-11-03,2024-03-02 00:00:00,Active,ST012
418,Ishaan48,26,Premium,West,Indore,Furniture,338.49,1463.69,ishaan48@mail.com,2024-01-13,2024-07-26 00:00:00,,ST005
164,Vihaan73,27,Premium,West,Surat,Groceries,458.81,1250.3,,2024-07-28,2024-12-10 00:00:00,,ST005
334,Sunita30,27,Basic,East,Surat,Sports,1492.18,939.08,sunita30@mail.com,2024-05-27,2024-01-08 00:00:00,Pending,ST004
11,Sunita70,63,Premium,North,Kolkata,Toys,904.3,199.09,sunita70@mail.com,2024-10-28,2024-10-10 00:00:00,Inactive,ST019
471,Aarav68,64,Premium,South,Delhi,Clothing,1369.97,58.42,aarav68@mail.com,2024-07-20,2024-07-10 00:00:00,Active,ST011
33,Ishaan43,35,Premium,East,Bangalore,Clothing,347.97,634.0,ishaan43@mail.com,2024-02-01,2024-04-15 00:00:00,,ST013
572,Amit1,57,Premium,West,Jaipur,Books,782.55,1443.85,amit1@mail.com,2024-06-21,2024-11-05 00:00:00,,ST011
308,Anika70,29,Premium,South,Chennai,Furniture,353.65,,anika70@mail.com,2024-03-10,2024-06-25 00:00:00,Pending,ST016
383,Amit53,64,Basic,East,Indore,Groceries,376.2,1265.91,,2024-02-29,2024-01-27 00:00:00,Inactive,ST015
602,Myra22,58,Premium,East,Delhi,Furniture,1051.68,645.63,myra22@mail.com,2024-02-27,2024-06-22 00:00:00,Inactive,ST018
552,Neha5,58,Premium,South,Surat,Electronics,1632.45,1080.29,neha5@mail.com,2024-06-06,2024-08-15 00:00:00,Active,ST020
755,Ira61,48,Premium,West,Hyderabad,Furniture,1494.0,74.03,ira61@mail.com,2024-01-03,2024-05-17 00:00:00,Inactive,ST018
599,Sai57,37,Basic,North,Chennai,Groceries,1451.01,358.57,sai57@mail.com,2024-06-05,2024-07-27 00:00:00,Pending,ST003
379,Aditya67,54,Premium,East,Hyderabad,Toys,1922.8,957.86,aditya67@mail.com,2024-01-28,2024-06-24 00:00:00,Active,ST016
90,Kiara71,65,Premium,South,Lucknow,Toys,1229.76,1437.43,kiara71@mail.com,2024-06-24,2024-12-31 00:00:00,Active,ST017
214,Ananya34,21,Premium,North,Bangalore,Groceries,196.25,1467.5,ananya34@mail.com,2024-09-04,2024-12-26 00:00:00,Active,ST014
409,Anika86,34,Premium,South,Lucknow,Toys,1954.02,225.16,anika86@mail.com,2024-07-08,2024-11-16 00:00:00,,ST001
134,Saanvi86,21,Premium,East,Hyderabad,Furniture,63.32,681.17,saanvi86@mail.com,2024-10-25,2024-10-20 00:00:00,Active,ST009
347,Amit37,44,Premium,South,Chennai,Books,1395.41,706.1,amit37@mail.com,2024-09-13,2024-02-27 00:00:00,Inactive,ST019
8,,31,Premium,West,Indore,Books,1548.77,454.38,myra68@mail.com,2024-05-14,2024-09-13 00:00:00,Inactive,ST017
766,Pooja55,28,Premium,South,Pune,Clothing,1991.1,554.27,pooja55@mail.com,2024-06-17,2024-02-18 00:00:00,Pending,ST009
321,Vikram17,26,Premium,East,Delhi,Groceries,112.04,595.13,vikram17@mail.com,2024-10-29,2024-05-11 00:00:00,Active,ST012
778,Anika32,31,Basic,North,Hyderabad,Toys,128.25,366.77,anika32@mail.com,2024-02-25,2024-08-03 00:00:00,,ST009
188,Sunita41,23,Basic,South,Pune,Books,1537.32,1160.14,,2024-05-14,2024-04-20 00:00:00,Active,ST002
305,Pooja90,62,Premium,East,Bangalore,Groceries,174.4,831.68,,2024-02-12,2024-02-23 00:00:00,Pending,ST020
32,Myra21,62,Basic,South,Chennai,Sports,1293.44,791.52,myra21@mail.com,2024-02-09,2024-12-31 00:00:00,Pending,ST008
715,Aadhya8,30,Premium,West,Lucknow,Electronics,1507.58,1193.91,aadhya8@mail.com,2024-01-08,2024-05-07 00:00:00,Active,ST003
241,Vikram14,47,Premium,North,Delhi,Sports,437.36,409.23,vikram14@mail.com,2024-12-26,2024-07-28 00:00:00,Pending,ST006
723,Rohan44,51,Basic,West,Lucknow,Furniture,1335.5,1219.18,rohan44@mail.com,2024-10-18,2024-12-04 00:00:00,Pending,ST009
175,Amit59,51,Basic,West,Lucknow,Electronics,1109.06,822.22,amit59@mail.com,2024-08-13,2024-10-06 00:00:00,Inactive,ST014
246,Raj57,26,Basic,North,Lucknow,Electronics,1765.9,1339.81,raj57@mail.com,2024-07-29,2024-08-13 00:00:00,Active,ST003
57,Navya96,23,Premium,North,Kolkata,Furniture,1040.09,438.6,navya96@mail.com,2024-12-03,2024-09-07 00:00:00,Inactive,ST015
747,Ananya82,17,Basic,South,Kolkata,Clothing,374.74,945.42,ananya82@mail.com,2024-06-17,2024-03-07 00:00:00,Active,ST001
146,Riya68,23,Basic,East,Chennai,Clothing,204.19,569.19,riya68@mail.com,2024-01-27,2024-05-17 00:00:00,,ST020
91,Karan23,17,Premium,South,Hyderabad,Books,359.56,438.68,karan23@mail.com,2024-11-02,2024-01-27 00:00:00,Pending,ST003
393,Karan83,20,Basic,North,Delhi,Sports,1544.69,281.4,,2024-04-07,2024-06-02 00:00:00,,ST004
311,Reyansh9,26,Premium,North,Delhi,Toys,932.9,748.15,reyansh9@mail.com,2024-09-30,2024-01-12 00:00:00,Inactive,ST004
360,Pooja87,35,Premium,East,Lucknow,Toys,1836.56,118.0,pooja87@mail.com,2024-06-22,2024-07-11 00:00:00,Inactive,ST019
94,Diya3,38,Basic,East,Jaipur,Furniture,998.23,223.6,,2024-02-21,2024-09-16 00:00:00,Active,ST011
830,Sunita30,57,Premium,East,Chennai,Clothing,578.6,341.51,sunita30@mail.com,2024-08-13,2024-03-04 00:00:00,,ST001
523,Vivaan39,54,Basic,West,Delhi,Toys,151.8,614.49,vivaan39@mail.com,2024-11-02,2024-12-03 00:00:00,Active,ST015
377,Sai59,47,Basic,South,Kolkata,Furniture,878.31,,sai59@mail.com,2024-12-30,2024-09-13 00:00:00,Pending,ST014
244,Priya98,17,Premium,East,Indore,Toys,747.18,940.27,priya98@mail.com,2024-06-24,2024-04-03 00:00:00,Active,ST013
816,Vihaan97,26,Basic,West,Pune,Books,368.11,659.38,vihaan97@mail.com,2024-08-14,2024-06-24 00:00:00,Inactive,ST007
88,Amit81,46,Basic,South,Indore,Books,1973.74,1457.04,amit81@mail.com,2024-08-28,2024-08-14 00:00:00,Pending,ST009
215,Karan22,53,Basic,East,Mumbai,Electronics,1950.08,840.09,karan22@mail.com,2024-12-04,2024-05-24 00:00:00,Pending,ST008
181,Ananya71,51,Premium,South,Pune,Toys,139.59,1258.32,,2024-03-21,2024-08-13 00:00:00,,ST001
174,Navya84,46,Basic,South,Kolkata,Toys,1002.96,65.67,navya84@mail.com,2024-05-20,2024-04-25 00:00:00,Pending,ST006
426,Amit36,46,Premium,North,Lucknow,Groceries,1743.27,724.54,amit36@mail.com,2024-09-19,2024-10-21 00:00:00,Active,ST009
770,Pooja47,48,Premium,South,Kolkata,Sports,169.89,1146.71,pooja47@mail.com,2024-03-29,2024-08-15 00:00:00,Active,ST009
119,Amit21,46,Basic,South,Chennai,Groceries,,768.06,amit21@mail.com,2024-06-29,2024-01-25 00:00:00,Active,ST010
120,Anika77,56,Basic,North,Ahmedabad,Electronics,890.31,1096.71,anika77@mail.com,2024-07-24,2024-01-27 00:00:00,Inactive,ST012
845,Reyansh94,62,Basic,East,Lucknow,Sports,141.64,818.4,reyansh94@mail.com,2024-03-26,2024-07-10 00:00:00,Inactive,ST004
1,,16,Basic,East,Jaipur,Clothing,1369.56,148.67,karan15@mail.com,2024-04-21,2024-04-29 00:00:00,Active,ST018
395,Riya58,16,Premium,North,Mumbai,Furniture,133.49,1214.51,riya58@mail.com,2024-12-13,2024-10-01 00:00:00,Inactive,ST019
402,Vivaan25,22,Premium,South,Hyderabad,Clothing,1849.21,559.01,vivaan25@mail.com,2024-11-11,2024-08-20 00:00:00,Active,ST004
405,Diya18,44,Premium,North,Chennai,Clothing,112.58,435.29,diya18@mail.com,2024-08-02,2024-03-28 00:00:00,Pending,ST008
612,Diya92,41,Premium,North,Mumbai,Clothing,,1122.24,diya92@mail.com,2024-11-06,2024-02-21 00:00:00,,ST006
619,Riya31,33,Premium,East,Chennai,Clothing,1591.71,388.53,riya31@mail.com,2024-01-01,2024-11-28 00:00:00,Pending,ST020
163,Ira89,27,Basic,North,Bangalore,Groceries,618.32,746.69,ira89@mail.com,2024-07-11,2024-05-23 00:00:00,,ST012
115,Karan39,54,Premium,East,Lucknow,Books,1334.53,915.61,karan39@mail.com,2024-01-15,2024-02-11 00:00:00,Active,ST019
151,Vivaan10,57,Premium,West,Kolkata,Clothing,501.3,33.53,vivaan10@mail.com,2024-11-12,2024-11-22 00:00:00,,ST016
544,Rohan27,29,Basic,West,Hyderabad,Electronics,71.54,1366.52,rohan27@mail.com,2024-03-07,2024-10-01 00:00:00,,ST016
806,Amit32,63,Basic,North,Chennai,Toys,1585.38,860.98,amit32@mail.com,2024-03-16,2024-09-24 00:00:00,Pending,ST001
756,Sneha63,49,Basic,North,Indore,Clothing,1432.29,1290.81,sneha63@mail.com,2024-02-23,2024-08-05 00:00:00,Active,ST013
369,Myra22,33,Basic,East,Ahmedabad,Electronics,1442.83,843.1,,2024-08-24,2024-07-24 00:00:00,,ST008
544,Rohan27,29,Basic,West,Hyderabad,Electronics,71.54,1366.52,rohan27@mail.com,2024-03-07,2024-10-01 00:00:00,,ST016
478,Ishaan75,20,Premium,West,Surat,Toys,1583.05,86.98,ishaan75@mail.com,2024-06-09,2024-10-27 00:00:00,,ST015
533,Ananya32,18,Basic,East,Ahmedabad,Books,458.01,716.59,ananya32@mail.com,2024-09-17,2024-07-17 00:00:00,Pending,ST016
149,Ananya53,17,Premium,East,Mumbai,Furniture,1188.86,456.88,ananya53@mail.com,2024-10-18,2024-05-05 00:00:00,,ST018
586,Raj22,18,Premium,North,Hyderabad,Clothing,278.83,520.96,raj22@mail.com,2024-07-25,2024-05-05 00:00:00,Active,ST004
522,Navya31,19,Basic,West,Indore,Groceries,216.79,69.35,navya31@mail.com,2024-02-03,2024-03-06 00:00:00,Active,ST015
259,Navya90,33,Premium,South,Kolkata,Groceries,1952.85,837.14,,2024-11-13,2024-08-14 00:00:00,Inactive,ST012
838,Priya78,55,Premium,North,Hyderabad,Groceries,550.88,819.18,priya78@mail.com,2024-02-19,2024-09-01 00:00:00,,ST019
136,Ira29,29,Premium,South,Bangalore,Groceries,1231.19,832.87,ira29@mail.com,2024-12-06,2024-04-21 00:00:00,Inactive,ST020
242,Vivaan71,46,Premium,South,Pune,Clothing,,1362.18,vivaan71@mail.com,2024-03-17,2024-02-16 00:00:00,Active,ST004
631,Kiara89,62,Premium,West,Jaipur,Furniture,,45.39,kiara89@mail.com,2024-02-26,2024-01-31 00:00:00,Pending,ST012
792,Anika28,63,Basic,North,Surat,Toys,589.86,914.84,anika28@mail.com,2024-05-19,2024-01-03 00:00:00,,ST007
502,Aarav19,24,Basic,West,Chennai,Furniture,1647.29,201.05,aarav19@mail.com,2024-08-01,2024-09-03 00:00:00,Pending,ST019
539,Rohan45,65,Basic,South,Lucknow,Sports,970.41,1146.52,rohan45@mail.com,2024-04-26,2024-04-17 00:00:00,,ST008
650,Aadhya62,45,Premium,South,Pune,Toys,1654.88,1342.79,aadhya62@mail.com,2024-10-23,2024-11-11 00:00:00,Inactive,ST011
582,Navya89,22,Basic,South,Indore,Sports,618.42,107.04,navya89@mail.com,2024-04-17,2024-04-25 00:00:00,Active,ST006
